title,description,posted_date,price,partitioning,surface,floor,rooms,terrace,parking,cellar,source_offer,neighborhood,posted_date_month,price_sqm
"inchiriere apartament 3 camere, semidecomandat, zona parcului central",id oferta: 3825homeward imobiliare va propune spre inchiriere un apartament cu 3  camere 80 mp zona parcului central.apartamentul este pozitionat la etajul 1 dintr-un imobil cu 2 niveluri.in ceea ce priveste compartimentarea acesta este decomandat avand urmatoarele caracteristici: 2 dormitore living bucatarie 2 bai.locuinta beneficiaza de: ferestre termopan parchet gresie faianta apometre.loc de parcare.se inchiriaza mobilat si utilat.parerea agentului: apartamentul este localizat intr-o zona foarte buna a orasului cluj-napoca. se preteaza unei familii.in cazul în care aceasta oferta va este pe plac nu ezitati sa ne contactati ..id intern: p3825,2019-09-23,850.0,decomandat,80.0,1,3.0,False,True,False,real estate agency,centru,9,10.625
proprietar inchiriez apartament 3 camere manastur,"inchiriez apartament 94mp + 10 mp balcon-locatie: manastur str dimitrie gusti nr 2a, parter, disponibil de la 1 octombrie-2 dormitoare + living + baie + bucatarie cu camara + balocon inchis-mobilat, tv, masina de spalat haine, bucatarie utilata complet-centrala termica proprie- toate geamurile au gratii, aflandu-se la parter-bloc cu interfon- extra loc de parcare de inchiriat 30euro/lunacei interesati va rog sa imi scrieti sau sa masunati pe whats up pe nr +19342232874",2019-09-23,450.0,nedecomandat,94.0,basement,3.0,True,True,False,owner,manastur,9,4.787234042553192
pf dau in chirie ap 3 camere titulescu 12,"pf dau in chirie apartament renovat,  titulescu 12, scara 4, etaj 1. apartamentul are 3 camere, hol, bucatarie utilata,  2 balcoane, doua bai, este dotat cu usa metalica, centrala termica, este semimobilat, aragaz, frigider, masina de spalat, mobila bucatarie, mobila dormitor. nu dispune de parcare proprie. pretul este de 500 euro fix. disponibil imediat. telefon 0745 500533",2019-09-23,500.0,,70.0,1,3.0,True,True,False,owner,gheorgheni,9,7.142857142857143
apartament de inchiriat 2 camere in cartierul buna ziua,"apartament cu 2 camere de inchiriere in cluj-napoca, cartierul buna ziua, situat la demisol din 4 etaje, avand suprafata de 70 mp. apartamentul este confort 1 semidecomandat si este dotat cu centrala proprie, 1 baie, faianta moderna, gresie moderna, parchet laminat. acesta are loc de parcare. imobilul mobilat si utilat modern mai are si alte dotari precum televizor, frigider, masina de spalat, aragaz, interfon.  se inchiriaza prin agentie.",2019-09-21,400.0,semidecomandat,70.0,ground floor,2.0,True,True,False,owner,buna ziua,9,5.714285714285714
"inchiriez apartament strada florilor, floresti","inchiriez apartament cochet in suprafata de 40 mp+balcon 5 mp situat pe strada florilor magazin carrefour, statie autobuz la 15 m, in bloc nou la prima inchiriere, etajul 2 din 3.loc de parcare privat.compartimentare:hol, baie, camera cu nisa de dormit, bucatarie inchisa si balcon.mobilat si utilat cu electrocasnice :aragaz, frigider, masina de spalat rufe. finisaje moderne, tapet si este ocupabil imediat.pret de inchiriere 210 euro.nu se accepta cu animale de companie,de preferat cuplu sau familie (pe strada este gradinita mickey mouse, medic familie, statie autobuz vis-a-vis, la parter este carrefour).anunturi publicate de: record imobiliareconfort: 1tip imobil: bloc de apartamentenumăr băi: 1posibilitate parcare: danr. locuri parcare: 1",2019-09-03,210.0,semidecomandat,39.0,2,1.0,True,True,False,unknown,floresti,9,5.384615384615385
apartament 2 camere bloc nou garaj marasti,"smart imobiliare va ofera spre inchiriere apartament cu 2 camere, semidecomandat situat intru-un bloc nou la etaj intermediar. imobilul este situat langa kaufland marasti. apartamentul are suprafata de 55 mp si este compus din: dormitor, living, bucatarie si balcon. beneficiati de garaj subteran si de un spatiu de depozitare la demisol. orientarea este sudica astfel cheltuielile cu incalzirea sunt mici. statia ctp de la kaufland este situata la 5 minute de acest bloc. pentru mai multe detalii astept telefonul dvs.",2019-09-03,400.0,semidecomandat,55.0,1,2.0,True,True,False,unknown,marasti,9,7.2727272727272725
închiriez apartament cu 2 camere decomandate,"închiriez apartament cu 2 camere decomandate, compus astfel: hol, baie , bucătăria, 2 camere și un mic balcon. este mobilat și utilat, avind centrala termica proprie , ușa metalică la intrare, fiind renovat in interior , de câțiva ani în urmă.apartamentul se afla la etajul 3, într-un imobil cu 10 etaje, izolat termic. în apropiere se afla magazine, stați de autobuz , tramvai.",2019-09-21,370.0,decomandat,42.0,nan,2.0,True,False,False,owner,not found,9,8.80952380952381
"pf dau in chirie apartament 3 camere, cluj titulescu 12","pf dau in chirie apartament renovat,  titulescu 12, scara 4, etaj 1. apartamentul are 3 camere, hol, bucatarie utilata,  2 balcoane, doua bai, este dotat cu usa metalica, centrala termica, este semimobilat, aragaz, frigider, masina de spalat, mobila bucatarie, mobila dormitor. nu dispune de parcare proprie. pretul este de 500 euro fix. disponibil imediat. telefon 0745 500533",2019-09-23,500.0,decomandat,70.0,1,3.0,True,True,False,owner,gheorgheni,9,7.142857142857143
"inchiriez apartament cu 2 camere in zorilor, str m. eliade","inchiriez apartament cu doua camere in zorilor pe str mircea eliade, apartamentul este situat la mansarda cu scara interioara, partea de jos este living+bucatarie o baie iar partea de sus este un dormitor si un dresing.apartamentul va fi liber cu data de 15 iulie, pt mai multe detalii va rog sa ma sunati 0751655531",2019-09-23,400.0,semidecomandat,88.0,4,2.0,False,False,False,owner,zorilor,9,4.545454545454546
"apartament 3 camere, 63 mp, marasti","id proprietate: zi 6458zoom imobiliare va ofera spre inchiriere un apartament cu 3 camere situat in zona strazii aurel vlaicu.apartamentul se regaseste la etajul 8 al unui imobil dispus pe 9 etaje, izolat termic la exterior.la interior prezinta finisaje moderne, fiind mobilat si utilat complet, semidecomandat, dispus astfel: 2 dormitoare, 1 living+ 1 bucatarie, 2 bai si un balcon de 24 mp.nu dispune de un loc de parcare, insa exista posibilitatea de a parca in imediata apropiere a imobilului.zona in care se regaseste imobilul este una foarte accesibila, cu acces rapid spre mijloacele de transport in comun si alte puncte de interes din cartier.",2019-09-23,550.0,semidecomandat,63.0,8,3.0,True,True,False,real estate agency,marasti,9,8.73015873015873
închiriez garsonieră expo transilvania cluj napoca,"imobilul este situat aproape de stații de transport în comun, iulia mall și fsega. locația exactă:s://maps.app.goo.gl/jkeza6t7hlmd4ah48loc de parcare in dreptul geamului. rog seriozitate.",2019-09-23,290.0,,27.0,basement,1.0,False,True,False,owner,intre lacuri,9,10.74074074074074
"apartament 2 camere, 61 mp, grigorescu","id proprietate: zi 6462zoom imobiliare va ofera spre inchiriere un apartament cu 2 camere situat in zona strazii stefan mora.apartamentul se regaseste la etajul 1 al unui imobil dispus pe 4 etaje, izolat termic la exterior, fiind la prima inchiriere, totul nou.la interior prezinta finisaje de lux, fiind mobilat si utilat complet, semidecomandat, dispus astfel: 1 dormitor, 1 baie , 1 living + 1 bucatarie si 1 balcon.nu dispune de un loc de parcare propriu, insa exista posibilitatea de a parca in imediata apropiere a imobilului.zona in care se regaseste imobilul este una foarte accesibila, cu acces rapid spre mijloacele de transport in comun si alte puncte de interes din cartier.",2019-09-23,700.0,semidecomandat,61.0,1,2.0,True,True,False,real estate agency,grigorescu,9,11.475409836065573
pf inchiriez apartament 2 camere cartier buna ziua cluj,"persoana fizica inchiriez apartament 2 camere cartier buna ziua cluj,constructie noua, complet mobilat-utilat modern, loc parcare, lift, etaj 4/4, panorama, aproape de grand hotel italia, lidl, mijloace de transport public aprox 100 m. exclus studenti!contact doar telefonic. nu raspund la mesaje sau intrbari de felul : apartamentul este disponibil? care este ultimul pret? etc..telefon: 0740 419 753  luni-vineri dupa ora 14:00 in weekend oricand.",2019-09-03,450.0,semidecomandat,72.0,4,2.0,False,True,False,unknown,buna ziua,9,6.25
garsoniera moderna in zona liberty technology park,"persoana fizica inchiriez garsoniera moderna, renovata recent pe str. garii, vis a vis de liberty technology park. aceasta este decomandata, compartimentata astfel hol, baie, camera cu balcon inchis cu termopan si bucatarie separata cu usa glisanta din sticla securizata. se inchiriaza complet mobilat si utilat cu electrocasnicele de calitate: frigider, masina de spalat vase, aragaz cu cuptor, masina de spalat rufe, televizor smart lg de 123 cm. baia este dotata cu o oglinda mare si cada cu hidromasaj. camera are un dulap mare, pat de 160 x 200 cm, masa de bar, suport bicicleta pe perete. incalzirea se face prin centrala termina proprie bosch. apartamentul se va preda cu saltea cu memorie noua, sigilata si va fi liber aproximativ din 15 octombrie.",2019-09-21,300.0,decomandat,27.0,1,1.0,True,False,False,owner,not found,9,11.11111111111111
închiriez garsonieră in manastur,"proprietar, inchiriez garsonieră in cluj napoca, cartier mănăștur, foarte aproape de toate mijloacele de transport in comun, magazine, scoli, gradinita, dar o zona linistita (mc donalds), in bloc de apartamente. dispune de centrala termica proprie noua, geamuri termopan, este izolata termic la exterior, fiind complet mobilata si utilata (aragaz, frigider, masina de spalat rufe, cuptor cu microunde).preț 250 euro. se percepe garantie 350 euro.fara animale de companie!nu colaborez cu agentii imobiliare!!!",2019-09-21,250.0,decomandat,24.0,ground floor,1.0,False,False,False,owner,manastur,9,10.416666666666666
"inchiriez apartament 2 camere strada emil racovita, aproape de centru","inchiriez apartament  compus din 2 camere,  bucatarie, baie & camara, mobilat, utilat complet (ct, masina de spalat, frigider, microunde, aragaz, hota, aspirator)  foarte ingrijit  in bloc tip vila intr-o zona linistita a orasului, cu multa verdeata, aproape de centru. in apropiere parcul central, parcul cetatuia, piata mihai viteazul, centrul vechi.",2019-09-21,550.0,nedecomandat,55.0,1,2.0,False,False,False,owner,centru,9,10.0
chirie andrei mureșanu(str. becas),"ofer spre închiriere apartament compartimentat astfel:living+bucătărie(cu acces pe terasa),2 dormitoare,2 bai,spatiu depozitare.apartamentul dispune de centrală termică,masina de spălat,bucătărie utilata modern,livingul dispune de coltar si măsuta(vezi poze),cele 2 dormitoare spatioase dispun de canapea respectiv pat matrimonial,cele 2 bai sunt foarte spatioase,terasa/balcon spatioasa cu priveliste frumoasa(vezi poze).in fata blocului este stația de bus.apartamentul se închiriază pe minim 1 an iar pretul este de 500 euro/luna, iar pentru perioada mai lungă(minim 2 ani) pretul este de 450 euro/luna.detalii la 0751314722.multumesc.",2019-09-21,500.0,nedecomandat,75.0,3,2.0,True,False,False,owner,andrei muresanu,9,6.666666666666667
apartament 3 camere calea manastur,"apartamentul este la prima închiriere  , totul este nou renovat , mobilat modern și utilat . este dotat cu centrală proprie și contoare de apa , 2 bai . ca și amplasament este intr-o zona f buna , 1 minut de stația bus , 3 min de kaufland , aproape de parcul central/sala polivalenta etc",2019-09-21,600.0,nedecomandat,76.0,6,3.0,False,False,False,owner,manastur,9,7.894736842105263
"prima inchiriere! apartament cu 2 camere decomandat, zona ho","capital imobiliare va propune spre inchiriere un apartament cu 2 camere decomandat situat in zona horea a orasului cluj-napoca. proprietatea dispune de 58 mp, iar compartimentarea este urmatoarea: 2 camere decomandate (1 dormitor si 1 camera de zi), 1 bucatarie, 1 baie, 1 hol si 1 balcon. in pretul chiriei este inclus si 1 loc de parcare subteran.pentru mai multe detalii, nu ezitati sa ne contactati!id intern: ci2907confort: 1tip imobil: bloc de apartamentenumăr băi: 1nr. locuri parcare: 1",2019-09-03,600.0,decomandat,58.0,3,2.0,True,True,False,unknown,centru,9,10.344827586206897
"2 dormitoare, mobilat/utilat,zona vivo/metro, prima","trust imobiliare va propune spre inchiriere un apartament cu 1 camera in zona vivo/metro.apartamentul se afla intr-un bloc nou fiind situat la  parter.apartamentul are o suprafata de 39 de mp fiind compartimentat in 1 dormitor,bucatarie open space cu living,balcon.pentru mai multe detalii nu ezitati sa ne contactati.trust imobiliareconfort: luxtip imobil: bloc de apartamentenumăr băi: 1",2019-09-03,280.0,semidecomandat,39.0,2,1.0,True,False,False,unknown,floresti,9,7.17948717948718
inchiriez apartament in cluj,"ofer spre inchiriere apartament cu doua camere, decomandat, mobilat complet, situat in cartier manastur.de preferinta persoane din bistrita.confort: 1tip imobil: bloc de apartamentenumăr băi: 1posibilitate parcare: danr. locuri parcare: 1",2019-09-14,350.0,decomandat,70.0,9,2.0,False,True,False,unknown,manastur,9,5.0
"2 dormitoare, mobilat/utilat,zona metro/vivo,prima","trust imobiliare va propune spre inchiriere un apartament cu 2 camera in zona vivo/metro.apartamentul se afla intr-un bloc nou fiind situat la etajul 1/6.apartamentul are o suprafata de 55 de mp fiind compartimentat in 2 dormitoare,baie, bucatarie,balcon.imobilul a fost finalizat in anul 2018 fiind dotat cu lift.pentru mai multe detalii nu ezitati sa ne contactati.trust imobiliareconfort: luxtip imobil: bloc de apartamentenumăr băi: 1",2019-09-03,350.0,decomandat,55.0,nan,2.0,True,False,False,unknown,floresti,9,6.363636363636363
"apartament cu 2 camere, prima inchiriere, zona strazii bo...","koncept imobiliare va ofera spre inchiriere un apartament cu 2 camere decomandate situat la inceputul strazii borhanci. apartamentul in suprafata utila de 56 mp este situat la etajul 4 intr-un imobil nou cu 8 etaje si este compus din: living, dormitor, bucatarie, baie, hol si 1 balcon de 8 mp cu acces din living. acesta se afla la prima inchiriere, este finisat modern si se inchiriaza complet mobilat si utilat. pretul chiriei include si 1 loc de parcare subteran. este disponibil imediat. pentru detalii complete, pentru programarea unei vizionari sau pentru a afla oferta noastra completa, nu ezitati sa ne contactati telefonic, prin email sau direct la sediul agentiei noastre pe str napoca nr 10.confort: 1tip imobil: bloc de apartamentenumăr băi: 1posibilitate parcare: danr. locuri parcare: 1",2019-09-03,400.0,decomandat,56.0,4,2.0,True,True,False,unknown,borhanci,9,7.142857142857143
